CODIGO_CA,COMUNIDAD_AUTONOMA,Codigo Provincia,PROVINCIA,NUMERO_INSCRIPCION,Codigo Municipio,DENOMINACION,FECHA_INSCRIPCION,SUPERFICIE,HABITANTES,DENSIDAD,CAPITALIDAD,ANOTACION
7,Castilla y León,13403,León,1241895,9003,Valverde de la Virgen,09/09/86,"63,63",7328,"115,17",Valverde de la Virgen, 
7,Castilla y León,13403,León,1241909,9004,Valverde-Enrique,09/09/86,"35,9",155,"4,32",Valverde-Enrique, 
7,Castilla y León,13403,León,1241937,9006,"Vecilla, La",09/09/86,"44,29",386,"8,72","Vecilla, La", 
7,Castilla y León,13403,León,1241968,9008,Vega de Espinareda,17/09/86,"132,01",2069,"15,67",Vega de Espinareda, 
7,Castilla y León,13403,León,1241974,9009,Vega de Infanzones,09/09/86,"20,8",854,"41,06",Vega de Infanzones, 
7,Castilla y León,13403,León,1241980,9010,Vega de Valcarce,23/10/86,"69,31",606,"8,74",Vega de Valcarce, 
7,Castilla y León,13403,León,1241942,9007,Vegacervera,23/10/86,"34,89",279,8,Vegacervera, 
7,Castilla y León,13403,León,1241993,9011,Vegaquemada,17/09/86,"72,95",439,"6,02",Vegaquemada, 
7,Castilla y León,13403,León,1242014,9012,Vegas del Condado,20/02/87,"122,9",1114,"9,06",Vegas del Condado, 
7,Castilla y León,13403,León,1242029,9013,Villablino,09/09/86,"228,24",8620,"37,77",Villablino," 
 
 "
7,Castilla y León,13403,León,1242035,9014,Villabraz,20/02/87,"36,97",97,"2,62",Villabraz, 
7,Castilla y León,13403,León,1242053,9015,Villadangos del Páramo,09/09/86,"44,93",1132,"25,19",Villadangos del Páramo, 
7,Castilla y León,13403,León,1242072,9017,Villademor de la Vega,17/09/86,"16,63",327,"19,66",Villademor de la Vega, 
7,Castilla y León,13403,León,1242091,9018,Villafranca del Bierzo,09/09/86,"177,37",2899,"16,34",Villafranca del Bierzo, 
7,Castilla y León,13403,León,1242105,9019,Villagatón,09/09/86,"167,06",613,"3,67",Brañuelas, 
7,Castilla y León,13403,León,1242112,9020,Villamandos,23/10/86,"16,23",294,"18,11",Villamandos, 
7,Castilla y León,13403,León,1249017,9039,Villamanín,17/09/86,"175,97",949,"5,39",Villamanín, 
7,Castilla y León,13403,León,1242127,9021,Villamañán,20/02/87,"57,8",1126,"19,48",Villamañán, 
7,Castilla y León,13403,León,1242133,9022,Villamartín de Don Sancho,17/09/86,"31,66",176,"5,56",Villamartín de Don Sancho, 
7,Castilla y León,13403,León,1242148,9023,Villamejil,20/02/87,"78,98",687,"8,7",Villamejil, 
7,Castilla y León,13403,León,1242151,9024,Villamol,23/10/86,"39,63",164,"4,14",Villamol, 
7,Castilla y León,13403,León,1242164,9025,Villamontán de la Valduerna,09/09/86,"56,98",715,"12,55",Villamontán de la Valduerna, 
7,Castilla y León,13403,León,1242170,9026,Villamoratiel de las Matas,23/10/86,"37,23",143,"3,84",Villamoratiel de las Matas, 
7,Castilla y León,13403,León,1242186,9027,Villanueva de las Manzanas,09/09/86,"31,89",488,"15,3",Villanueva de las Manzanas, 
7,Castilla y León,13403,León,1242199,9028,Villaobispo de Otero,09/09/86,"31,79",541,"17,02",Villaobispo de Otero, 
7,Castilla y León,13403,León,1249022,9040,Villaornate y Castro,09/09/86,"48,28",356,"7,37",Villaornate, 
7,Castilla y León,13403,León,1242210,9029,Villaquejida,23/10/86,"53,42",870,"16,29",Villaquejida, 
7,Castilla y León,13403,León,1242225,9030,Villaquilambre,09/09/86,"52,69",18638,"353,73",Villaquilambre, 
7,Castilla y León,13403,León,1242231,9031,Villarejo de Órbigo,09/09/86,"36,25",2974,"82,04",Villarejo de Órbigo, 
7,Castilla y León,13403,León,1242246,9032,Villares de Órbigo,09/09/86,"25,85",611,"23,64",Villares de Órbigo, 
7,Castilla y León,13403,León,1242259,9033,Villasabariego,17/09/86,"59,85",1121,"18,73",Villasabariego, 
7,Castilla y León,13403,León,1242262,9034,Villaselán,09/09/86,"56,52",199,"3,52",Villaselán, 
7,Castilla y León,13403,León,1242278,9035,Villaturiel,09/09/86,"57,02",1852,"32,48",Villaturiel, 
7,Castilla y León,13403,León,1242284,9036,Villazala,09/09/86,"45,42",665,"14,64",Villazala, 
7,Castilla y León,13403,León,1242297,9037,Villazanzo de Valderaduey,17/09/86,"145,88",419,"2,87",Villazanzo de Valderaduey, 
7,Castilla y León,13403,León,1242301,9038,Zotes del Páramo,17/09/86,"53,94",427,"7,92",Zotes del Páramo, 
7,Castilla y León,13404,Palencia,1340014,10279,Abarca de Campos,03/06/87,"11,39",44,"3,86",Abarca de Campos, 
7,Castilla y León,13404,Palencia,1340035,10280,Abia de las Torres,23/01/87,"27,16",165,"6,08",Abia de las Torres, 
7,Castilla y León,13404,Palencia,1340040,10281,Aguilar de Campoo,01/09/86,"235,32",6744,"28,66",Aguilar de Campoo," 
 
 
 
 "
7,Castilla y León,13404,Palencia,1340053,10282,Alar del Rey,23/01/87,"57,91",934,"16,13",Alar del Rey, 
7,Castilla y León,13404,Palencia,1340066,10283,Alba de Cerrato,23/01/87,"35,21",87,"2,47",Alba de Cerrato, 
7,Castilla y León,13404,Palencia,1340091,10284,Amayuelas de Arriba,23/01/87,"10,17",35,"3,44",Amayuelas de Arriba, 
7,Castilla y León,13404,Palencia,1340105,10285,Ampudia,23/01/87,"133,17",605,"4,54",Ampudia, 
7,Castilla y León,13404,Palencia,1340112,10286,Amusco,23/01/87,"78,86",423,"5,36",Amusco, 
7,Castilla y León,13404,Palencia,1340127,10287,Antigüedad,23/01/87,"62,83",363,"5,78",Antigüedad, 
7,Castilla y León,13404,Palencia,1340151,10288,Arconada,23/01/87,"19,43",41,"2,11",Arconada, 
7,Castilla y León,13404,Palencia,1340170,10289,Astudillo,27/08/86,"122,95",995,"8,09",Astudillo, 
7,Castilla y León,13404,Palencia,1340186,10290,Autilla del Pino,23/01/87,"34,58",222,"6,42",Autilla del Pino, 
7,Castilla y León,13404,Palencia,1340199,10291,Autillo de Campos,13/04/87,"30,53",128,"4,19",Autillo de Campos, 
7,Castilla y León,13404,Palencia,1340203,10292,Ayuela,23/01/87,"19,75",52,"2,63",Ayuela, 
7,Castilla y León,13404,Palencia,1340225,10293,Baltanás,23/01/87,"158,85",1191,"7,5",Baltanás, 
7,Castilla y León,13404,Palencia,1340246,10295,Baquerín de Campos,23/01/87,"22,11",30,"1,36",Baquerín de Campos, 
7,Castilla y León,13404,Palencia,1340259,10296,Bárcena de Campos,23/01/87,"14,54",59,"4,06",Bárcena de Campos, 
7,Castilla y León,13404,Palencia,1340278,10297,Barruelo de Santullán,23/01/87,"53,3",1186,"22,25",Barruelo de Santullán, 
7,Castilla y León,13404,Palencia,1340284,10298,Báscones de Ojeda,23/01/87,"18,56",143,"7,7",Báscones de Ojeda, 
7,Castilla y León,13404,Palencia,1340297,10299,Becerril de Campos,23/01/87,"78,96",727,"9,21",Becerril de Campos, 
7,Castilla y León,13404,Palencia,1340318,10300,Belmonte de Campos,23/01/87,"16,14",30,"1,86",Belmonte de Campos, 
7,Castilla y León,13404,Palencia,1340323,10301,Berzosilla,23/01/87,"19,61",40,"2,04",Berzosilla, 
7,Castilla y León,13404,Palencia,1340339,10302,Boada de Campos,23/01/87,"14,53",17,"1,17",Boada de Campos, 
7,Castilla y León,13404,Palencia,1340357,10304,Boadilla de Rioseco,23/01/87,"51,27",107,"2,09",Boadilla de Rioseco, 
7,Castilla y León,13404,Palencia,1340344,10303,Boadilla del Camino,23/01/87,"28,66",121,"4,22",Boadilla del Camino, 
7,Castilla y León,13404,Palencia,1340360,10305,Brañosera,23/01/87,"62,39",271,"4,34",Brañosera," 
 
 
 "
7,Castilla y León,13404,Palencia,1340376,10306,Buenavista de Valdavia,23/01/87,"81,64",245,3,Buenavista de Valdavia, 
7,Castilla y León,13404,Palencia,1340382,10307,Bustillo de la Vega,23/01/87,"18,99",293,"15,43",Bustillo de la Vega, 
7,Castilla y León,13404,Palencia,1340395,10308,Bustillo del Páramo de Carrión,23/01/87,"31,2",60,"1,92",Bustillo del Páramo, 
7,Castilla y León,13404,Palencia,1340416,10309,Calahorra de Boedo,23/01/87,"17,99",90,5,Calahorra de Boedo, 
7,Castilla y León,13404,Palencia,1340421,10310,Calzada de los Molinos,23/01/87,"25,94",330,"12,72",Calzada de los Molinos, 
7,Castilla y León,13404,Palencia,1340455,10311,Capillas,23/01/87,"18,27",75,"4,11",Capillas, 
7,Castilla y León,13404,Palencia,1340468,10312,Cardeñosa de Volpejera,23/01/87,"13,7",50,"3,65",Cardeñosa de Volpejera, 
7,Castilla y León,13404,Palencia,1340474,10313,Carrión de los Condes,01/09/86,"63,33",2069,"32,67",Carrión de los Condes, 
7,Castilla y León,13404,Palencia,1340480,10314,Castil de Vela,23/01/87,"23,86",64,"2,68",Castil de Vela, 
7,Castilla y León,13404,Palencia,1340493,10315,Castrejón de la Peña,23/01/87,"106,4",345,"3,24",Castrejón de la Peña, 
7,Castilla y León,13404,Palencia,1340506,10316,Castrillo de Don Juan,23/01/87,"48,94",207,"4,23",Castrillo de Don Juan, 
7,Castilla y León,13404,Palencia,1340513,10317,Castrillo de Onielo,23/01/87,"40,27",98,"2,43",Castrillo de Onielo, 
7,Castilla y León,13404,Palencia,1340528,10318,Castrillo de Villavega,23/01/87,"33,94",174,"5,13",Castrillo de Villavega, 
7,Castilla y León,13404,Palencia,1340534,10319,Castromocho,23/01/87,"52,96",225,"4,25",Castromocho, 
7,Castilla y León,13404,Palencia,1340552,10320,Cervatos de la Cueza,23/01/87,"71,46",280,"3,92",Cervatos de la Cueza, 
7,Castilla y León,13404,Palencia,1340565,10321,Cervera de Pisuerga,23/01/87,"326,3",2333,"7,15",Cervera de Pisuerga," 
 "
7,Castilla y León,13404,Palencia,1340571,10322,Cevico de la Torre,23/01/87,"50,85",491,"9,66",Cevico de la Torre, 
7,Castilla y León,13404,Palencia,1340587,10323,Cevico Navero,23/01/87,"44,05",194,"4,4",Cevico Navero, 
7,Castilla y León,13404,Palencia,1340590,10324,Cisneros,23/01/87,"63,29",435,"6,87",Cisneros, 
7,Castilla y León,13404,Palencia,1340604,10325,Cobos de Cerrato,04/11/87,"46,51",143,"3,07",Cobos de Cerrato, 
7,Castilla y León,13404,Palencia,1340611,10326,Collazos de Boedo,23/01/87,21,102,"4,86",Collazos de Boedo, 
7,Castilla y León,13404,Palencia,1340626,10327,Congosto de Valdavia,23/01/87,"68,92",153,"2,22",Congosto de Valdavia, 
7,Castilla y León,13404,Palencia,1340632,10328,Cordovilla la Real,23/01/87,"38,81",109,"2,81",Cordovilla la Real, 
7,Castilla y León,13404,Palencia,1340663,10329,Cubillas de Cerrato,23/01/87,"21,1",61,"2,89",Cubillas de Cerrato, 
7,Castilla y León,13404,Palencia,1340679,10330,Dehesa de Montejo,23/01/87,"43,78",133,"3,04",Dehesa de Montejo, 
7,Castilla y León,13404,Palencia,1340685,10331,Dehesa de Romanos,23/01/87,"20,95",50,"2,39",Dehesa de Romanos, 
7,Castilla y León,13404,Palencia,1340698,10332,Dueñas,23/01/87,"124,35",2612,"21,01",Dueñas, 
7,Castilla y León,13404,Palencia,1340702,10333,Espinosa de Cerrato,13/04/87,"45,28",144,"3,18",Espinosa de Cerrato, 
7,Castilla y León,13404,Palencia,1340719,10334,Espinosa de Villagonzalo,23/01/87,"38,04",172,"4,52",Espinosa de Villagonzalo, 
7,Castilla y León,13404,Palencia,1340724,10335,Frechilla,23/01/87,"34,33",147,"4,28",Frechilla, 
7,Castilla y León,13404,Palencia,1340730,10336,Fresno del Río,23/01/87,"44,02",189,"4,29",Fresno del Río, 
7,Castilla y León,13404,Palencia,1340745,10337,Frómista,23/01/87,"46,59",767,"16,46",Frómista, 
7,Castilla y León,13404,Palencia,1340761,10338,Fuentes de Nava,23/01/87,"60,51",637,"10,53",Fuentes de Nava, 
7,Castilla y León,13404,Palencia,1340777,10339,Fuentes de Valdepero,23/01/87,"42,93",451,"10,51",Fuentes de Valdepero, 
7,Castilla y León,13404,Palencia,1340796,10340,Grijota,13/04/87,"28,53",2319,"81,28",Grijota, 
7,Castilla y León,13404,Palencia,1340800,10341,Guardo,23/01/87,"62,83",5995,"95,42",Guardo, 
7,Castilla y León,13404,Palencia,1340817,10342,Guaza de Campos,13/04/87,"32,34",60,"1,86",Guaza de Campos, 
7,Castilla y León,13404,Palencia,1340822,10343,Hérmedes de Cerrato,23/01/87,"32,33",80,"2,47",Hérmedes de Cerrato, 
7,Castilla y León,13404,Palencia,1340838,10344,Herrera de Pisuerga,23/01/87,"99,08",1966,"19,84",Herrera de Pisuerga, 
7,Castilla y León,13404,Palencia,1340843,10345,Herrera de Valdecañas,23/01/87,"27,56",161,"5,84",Herrera de Valdecañas, 
7,Castilla y León,13404,Palencia,1340869,10346,Hontoria de Cerrato,23/01/87,"29,53",105,"3,56",Hontoria de Cerrato, 
7,Castilla y León,13404,Palencia,1340875,10347,Hornillos de Cerrato,23/01/87,"35,36",141,"3,99",Hornillos de Cerrato, 
7,Castilla y León,13404,Palencia,1340881,10348,Husillos,23/01/87,"16,35",320,"19,57",Husillos, 
7,Castilla y León,13404,Palencia,1340894,10349,Itero de la Vega,23/01/87,"20,93",152,"7,26",Itero de la Vega, 
7,Castilla y León,13404,Palencia,1340915,10350,Lagartos,23/01/87,"43,53",132,"3,03",Lagartos, 
7,Castilla y León,13404,Palencia,1340920,10351,Lantadilla,23/01/87,"28,95",283,"9,78",Lantadilla, 
7,Castilla y León,13404,Palencia,1340941,10353,Ledigos,23/01/87,"28,3",64,"2,26",Ledigos, 
7,Castilla y León,13404,Palencia,1349036,10468,Loma de Ucieza,23/01/87,"71,23",195,"2,74",Bahillo, 
7,Castilla y León,13404,Palencia,1340967,10354,Lomas,23/01/87,"17,07",51,"2,99",Lomas, 
7,Castilla y León,13404,Palencia,1340989,10355,Magaz de Pisuerga,23/01/87,"27,84",1005,"36,1",Magaz de Pisuerga, 
7,Castilla y León,13404,Palencia,1340992,10356,Manquillos,23/01/87,"12,6",66,"5,24",Manquillos, 
7,Castilla y León,13404,Palencia,1341006,10357,Mantinos,23/01/87,"25,53",141,"5,52",Mantinos, 
7,Castilla y León,13404,Palencia,1341013,10358,Marcilla de Campos,23/01/87,"21,86",46,"2,1",Marcilla de Campos, 
7,Castilla y León,13404,Palencia,1341028,10359,Mazariegos,23/01/87,"25,24",220,"8,72",Mazariegos, 
7,Castilla y León,13404,Palencia,1341034,10360,Mazuecos de Valdeginate,13/04/87,"18,56",98,"5,28",Mazuecos de Valdeginate, 
7,Castilla y León,13404,Palencia,1341049,10361,Melgar de Yuso,23/01/87,"26,58",251,"9,44",Melgar de Yuso, 
7,Castilla y León,13404,Palencia,1341065,10362,Meneses de Campos,23/01/87,"28,21",124,"4,4",Meneses de Campos, 
7,Castilla y León,13404,Palencia,1341071,10363,Micieces de Ojeda,23/01/87,"20,73",73,"3,52",Micieces de Ojeda, 
7,Castilla y León,13404,Palencia,1341087,10364,Monzón de Campos,23/01/87,"45,91",592,"12,89",Monzón de Campos, 
7,Castilla y León,13404,Palencia,1341090,10365,Moratinos,23/01/87,"29,27",65,"2,22",Moratinos, 
7,Castilla y León,13404,Palencia,1341104,10366,Mudá,23/01/87,"6,81",86,"12,63",Mudá, 
7,Castilla y León,13404,Palencia,1341126,10367,Nogal de las Huertas,23/01/87,"13,8",41,"2,97",Nogal de las Huertas, 
7,Castilla y León,13404,Palencia,1341132,10368,Olea de Boedo,23/01/87,"8,14",40,"4,91",Olea de Boedo, 
7,Castilla y León,13404,Palencia,1341147,10369,Olmos de Ojeda,23/01/87,"103,6",197,"1,9",Olmos de Ojeda, 
7,Castilla y León,13404,Palencia,1341163,10370,Osornillo,23/01/87,"18,18",56,"3,08",Osornillo, 
7,Castilla y León,13404,Palencia,1349015,10466,Osorno la Mayor,23/01/87,"89,16",1205,"13,52",Osorno, 
7,Castilla y León,13404,Palencia,1341202,10371,Palencia,23/01/87,"94,95",78412,"825,82",Palencia, 
7,Castilla y León,13404,Palencia,1341219,10372,Palenzuela,23/01/87,"77,2",206,"2,67",Palenzuela, 
7,Castilla y León,13404,Palencia,1341224,10373,Páramo de Boedo,23/01/87,"22,76",126,"5,54",Páramo de Boedo, 
7,Castilla y León,13404,Palencia,1341230,10374,Paredes de Nava,23/01/87,"128,98",1885,"14,61",Paredes de Nava, 
7,Castilla y León,13404,Palencia,1341245,10375,Payo de Ojeda,23/01/87,"19,28",67,"3,48",Payo de Ojeda, 
7,Castilla y León,13404,Palencia,1341258,10376,Pedraza de Campos,23/01/87,"32,38",82,"2,53",Pedraza de Campos, 
7,Castilla y León,13404,Palencia,1341261,10377,Pedrosa de la Vega,23/01/87,"21,06",300,"14,25",Pedrosa de la Vega, 
7,Castilla y León,13404,Palencia,1341277,10378,Perales,23/01/87,"27,46",87,"3,17",Perales, 
7,Castilla y León,13404,Palencia,1349041,10469,"Pernía, La",23/01/87,"165,43",320,"1,93",San Salvador de Cantamuda," 
 "
7,Castilla y León,13404,Palencia,1341296,10379,Pino del Río,23/01/87,"51,99",174,"3,35",Pino del Río, 
7,Castilla y León,13404,Palencia,1341300,10380,Piña de Campos,23/01/87,"12,39",217,"17,51",Piña de Campos, 
7,Castilla y León,13404,Palencia,1341317,10381,Población de Arroyo,23/01/87,"22,87",60,"2,62",Población de Arroyo, 
7,Castilla y León,13404,Palencia,1341322,10382,Población de Campos,23/01/87,"23,26",129,"5,55",Población de Campos, 
7,Castilla y León,13404,Palencia,1341338,10383,Población de Cerrato,23/01/87,"19,79",109,"5,51",Población de Cerrato, 
7,Castilla y León,13404,Palencia,1341343,10384,Polentinos,23/01/87,"14,87",38,"2,56",Polentinos, 
7,Castilla y León,13404,Palencia,1341356,10385,Pomar de Valdivia,23/01/87,"81,37",470,"5,78",Pomar de Valdivia," 
 
 "
7,Castilla y León,13404,Palencia,1341369,10386,Poza de la Vega,23/01/87,"24,29",174,"7,16",Poza de la Vega, 
7,Castilla y León,13404,Palencia,1341375,10387,Pozo de Urama,23/01/87,"13,81",24,"1,74",Pozo de Urama, 
7,Castilla y León,13404,Palencia,1341394,10388,Prádanos de Ojeda,23/01/87,"21,32",191,"8,96",Prádanos de Ojeda, 
7,Castilla y León,13404,Palencia,1341408,10389,"Puebla de Valdavia, La",23/01/87,"29,5",100,"3,39","Puebla de Valdavia, La", 
7,Castilla y León,13404,Palencia,1341415,10390,Quintana del Puente,23/01/87,"11,67",263,"22,54",Quintana del Puente, 
7,Castilla y León,13404,Palencia,1341436,10391,Quintanilla de Onsoña,23/01/87,"51,06",179,"3,51",Quintanilla de Onsoña, 
7,Castilla y León,13404,Palencia,1341467,10392,Reinoso de Cerrato,23/01/87,"23,13",53,"2,29",Reinoso de Cerrato, 
7,Castilla y León,13404,Palencia,1341473,10393,Renedo de la Vega,23/01/87,"22,25",187,"8,4",Renedo de la Vega, 
7,Castilla y León,13404,Palencia,1341492,10394,Requena de Campos,23/01/87,"13,42",18,"1,34",Requena de Campos, 
7,Castilla y León,13404,Palencia,1341512,10395,Respenda de la Peña,26/02/87,"65,65",151,"2,3",Respenda de la Peña, 
7,Castilla y León,13404,Palencia,1341527,10396,Revenga de Campos,23/01/87,"22,41",152,"6,78",Revenga de Campos, 
7,Castilla y León,13404,Palencia,1341548,10397,Revilla de Collazos,23/01/87,"20,56",77,"3,75",Revilla de Collazos, 
7,Castilla y León,13404,Palencia,1341551,10398,Ribas de Campos,23/01/87,"15,49",143,"9,23",Ribas de Campos, 
7,Castilla y León,13404,Palencia,1341564,10399,Riberos de la Cueza,23/01/87,"19,79",54,"2,73",Riberos de la Cueza, 
7,Castilla y León,13404,Palencia,1341570,10400,Saldaña,23/01/87,"131,95",2961,"22,44",Saldaña, 
7,Castilla y León,13404,Palencia,1341586,10401,Salinas de Pisuerga,23/01/87,"21,2",319,"15,05",Salinas de Pisuerga, 
7,Castilla y León,13404,Palencia,1341599,10402,San Cebrián de Campos,23/01/87,"32,63",415,"12,72",San Cebrián de Campos, 
7,Castilla y León,13404,Palencia,1341603,10403,San Cebrián de Mudá,23/01/87,"41,01",156,"3,8",San Cebrián de Mudá, 
7,Castilla y León,13404,Palencia,1341610,10404,San Cristóbal de Boedo,23/01/87,"10,78",22,"2,04",San Cristóbal de Boedo, 
7,Castilla y León,13404,Palencia,1341631,10405,San Mamés de Campos,23/01/87,"15,54",52,"3,35",San Mamés de Campos, 
7,Castilla y León,13404,Palencia,1341659,10406,San Román de la Cuba,23/01/87,"18,23",61,"3,35",San Román de la Cuba, 
7,Castilla y León,13404,Palencia,1341678,10407,Santa Cecilia del Alcor,23/01/87,"19,94",118,"5,92",Santa Cecilia del Alcor, 
7,Castilla y León,13404,Palencia,1341684,10408,Santa Cruz de Boedo,23/01/87,"25,51",48,"1,88",Santa Cruz de Boedo, 
7,Castilla y León,13404,Palencia,1341697,10409,Santervás de la Vega,23/01/87,"70,68",442,"6,25",Santervás de la Vega, 
7,Castilla y León,13404,Palencia,1341701,10410,Santibáñez de Ecla,23/01/87,"25,53",52,"2,04",Santibáñez de Ecla, 
7,Castilla y León,13404,Palencia,1341718,10411,Santibáñez de la Peña,23/01/87,"111,74",1035,"9,26",Santibáñez de la Peña, 
7,Castilla y León,13404,Palencia,1341744,10412,Santoyo,23/01/87,"34,69",189,"5,45",Santoyo, 
7,Castilla y León,13404,Palencia,1341757,10413,"Serna, La",23/01/87,"12,3",96,"7,8","Serna, La", 
7,Castilla y León,13404,Palencia,1341776,10415,Soto de Cerrato,13/04/87,"12,94",185,"14,3",Soto de Cerrato, 
7,Castilla y León,13404,Palencia,1341760,10414,Sotobañado y Priorato,23/01/87,"25,26",142,"5,62",Sotobañado y Priorato, 
7,Castilla y León,13404,Palencia,1341782,10416,Tabanera de Cerrato,23/01/87,"46,34",135,"2,91",Tabanera de Cerrato, 
7,Castilla y León,13404,Palencia,1341795,10417,Tabanera de Valdavia,23/01/87,"21,53",27,"1,25",Tabanera de Valdavia, 
7,Castilla y León,13404,Palencia,1341809,10418,Támara de Campos,23/01/87,"20,75",67,"3,23",Támara de Campos, 
7,Castilla y León,13404,Palencia,1341816,10419,Tariego de Cerrato,18/08/86,"20,68",481,"23,26",Tariego de Cerrato, 
7,Castilla y León,13404,Palencia,1341821,10420,Torquemada,23/01/87,"83,63",954,"11,41",Torquemada, 
